nom,time,tweet,is_retweet,rt_nom
@JCheminade,2017-04-04T22:32:08Z,"#Cheminade #LeGrandDebat
""Si on veut retrouver les jours heureux il faut se libérer de l'occupation financière et culturelle""",FALSE,NA
@JCheminade,2017-04-04T21:32:54Z,RT @Le_Figaro: 🔴 EN DIRECT - J. Cheminade accuse M. Le Pen et E. Macron d'être à la solde des marchés financiers. #LeGrandDebat ➡️ https://…,TRUE,Le_Figaro
@JCheminade,2017-04-04T21:11:00Z,"""Contre le #terrorisme, arrêter le franc #CFA et lancer le développement économique""
https://t.co/7gnn4iv67M #LeGrandDebat",FALSE,NA
@JCheminade,2017-04-04T20:52:34Z,"RT @ParisMatch: #LeGrandDébat Cheminade «Il faut arrêter la Françafrique, le franc CFA est un instrument de pillage» https://t.co/RpMiIqF45…",TRUE,ParisMatch
@JCheminade,2017-04-04T20:49:08Z,"RT @lobs: #LeGrandDebat, Jacques Cheminade : « il faut arrêter le franc CFA qui est un instrument de torture » https://t.co/JMhyvO2uh3 http…",TRUE,lobs
@JCheminade,2017-04-04T20:33:29Z,"#LeGrandDebat 
Pour lutter contre le #terrorisme, il faut arrêter la Françafrique et le franc CFA !! !",FALSE,NA
@JCheminade,2017-04-04T19:55:18Z,Je clashe #Macron et #Le Pen - #LeGrandDebat sur BFMTV https://t.co/YcVFWPTGQs via @YouTube,FALSE,NA
@JCheminade,2017-04-04T19:45:14Z,"@l6anthopro980 @Mrweims #Cheminade = Dénominateur commun entre #Macron et #LePen : ""Vous n'avez pas combattu les marchés"" !",FALSE,NA
@JCheminade,2017-04-04T19:37:35Z,"RT @SebDroch: #LeGrandDebat 
De quelle #laicite veut-on parler ? Celle de #Jaures ou celle d'#Hollande et #Valls ? https://t.co/YG843RTt7P",TRUE,SebDroch
@JCheminade,2017-04-04T19:33:57Z,RT @Remilebrun: Cheminade pour ceux qui savent lire https://t.co/aoalsk1T37 #LeGrandDebat,TRUE,Remilebrun
@JCheminade,2017-04-04T19:29:01Z,Le #Travail et la protection sociale sont un droit #Cheminade2017 https://t.co/P6JsAUrfkI,FALSE,NA
@JCheminade,2017-04-04T19:07:24Z,"RT @SebDroch: J'aime une vidéo @YouTube : ""Comment créer 5M emplois - Cheminade - Grand Débat sur BFMTV"" à l'adresse https://t.co/lAlJWjEZy…",TRUE,SebDroch
@JCheminade,2017-04-04T18:59:43Z,"RT @SebDroch: J'aime une vidéo @YouTube : ""Cheminade en colère - Grand Débat sur BFMTV"" à l'adresse https://t.co/ef07ti03dd.",TRUE,SebDroch
@JCheminade,2017-04-04T18:50:54Z,#Cheminade2017 #LeGrandDebat Je me bats contre cette dictature financière que déplorait François Mitterrand pour justifier son impuissance,FALSE,NA
@JCheminade,2017-04-04T18:50:04Z,#Cheminade2017 #LeGrandDebat Je me bats en portant l'arme de ces jours heureux que nous avions à la Libération: le crédit public national,FALSE,NA
@JCheminade,2017-04-04T18:48:09Z,"#Cheminade #LeGrandDebat ""Je suis un homme en colère. Contre tous ceux qui n'ont pas voulu prendre le taureau financier par les cornes""",FALSE,NA
@jeanlassalle,2017-04-04T23:07:34Z,"RT @WilfriedSerre: #LeGrandDébat: La phrase qui a été la plus dite: ""Comme a dit #jeanlassalle"" !!",TRUE,WilfriedSerre
@jeanlassalle,2017-04-04T23:05:52Z,"RT @TwitterPolFR: 📈 Classement des candidats ayant gagné le plus de followers pendant #LeGrandDébat : 
1⃣ @PhilippePoutou
2⃣ @JLMelenchon…",TRUE,TwitterPolFR
@jeanlassalle,2017-04-04T21:37:57Z,"""Voilà"" #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T20:44:16Z,"""Je rétablis la commune qui est le socle de la relation quasiment charnelle entre l'Homme et le territoire"" #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T20:38:17Z,"""Un arc électrique s'est instauré au dessus de la Méditerranée. Ce que nous faisons dans certains pays a des répercutions immédiates en 🇫🇷""",FALSE,NA
@jeanlassalle,2017-04-04T20:21:13Z,"""Je retire les armées de tous les théâtres d'opérations et j'engage un grand dessein diplomatique"" #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T19:53:28Z,"""Je n'organiserai pas de Frexit, les peuples européens subissent déjà assez de fractures"" #LeGrandDébat #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T19:39:08Z,"Je rappellerai aussi à nos frères allemands qu'ils bénéficient de notre électricité nucléaire sans contre-partie non plus"" #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T19:36:42Z,"""Je rappellerai aux partenaires européens que nous assurons la dissuasion nucléaire sans demander la moindre  contre-partie"" #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T19:32:12Z,"""Je ne discuterai qu'avec les chefs d'États au niveau européen. Ce qui n'est pas sans rappeler l'Europe des nations"" #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T19:17:49Z,"""Je m'appuierai sur la recherche fondamentale pour trouver des solutions sur les nouvelles technologies"" #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T19:15:49Z,"""Tout ce que nous dirons ce soir ne sert à rien si nous ne retrouvons pas des marges de manœuvre politiques et financières"" #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T19:14:10Z,"Dès le premier été, je crée 15000 emplois en mobilisant les lycées professionnels, les entreprises et les demandeurs d'emplois #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T18:55:24Z,"""Je vous propose un avenir basé sur l'espoir et sur les grandes bases du vivre ensemble"" #LeGrandDebat",FALSE,NA
@jeanlassalle,2017-04-04T18:52:11Z,"""J'ai été à pied à votre rencontre, je ne supporte plus l'hystérie qui s'est emparée de nos vie"" #LeGrandDébat",FALSE,NA
@dupontaignan,2017-04-04T22:41:42Z,"""J'aime mon pays, je ne supporte pas de le voir décliner. Je suis convaincu que les Français peuvent se rassembler… https://t.co/OOq2AcDWrh",FALSE,NA
@dupontaignan,2017-04-04T22:36:43Z,"Le vote utile est inutile ! ""Ce ne sont pas ceux qui ont créé les problèmes qui vont les résoudre"" #Einstein… https://t.co/FmPASHK5d2",FALSE,NA
@dupontaignan,2017-04-04T22:35:20Z,"""Avant le vote, demandez vous si ceux qui vous ont fait de belles promesses n'ont pas fait le contraire au pouvoir?… https://t.co/nlb750Cxz7",FALSE,NA
@dupontaignan,2017-04-04T22:21:26Z,"""Est-ce qu'on peut être concret ce soir ? Car je pense que les Français attendent des solutions !"" #LeGrandDébat https://t.co/xCwAzlaIPo",FALSE,NA
@dupontaignan,2017-04-04T22:17:27Z,"""Le rôle d'un homme d'Etat : prendre de la hauteur pour rétablir un équilibre dans la société"" #LeGrandDébat https://t.co/Iwucs0rMJi",FALSE,NA
@dupontaignan,2017-04-04T22:14:57Z,"""Il est absolument nécessaire de ne pas concentrer tout dans les métropoles en laissant crever nos zones rurales !""… https://t.co/BOYZgWNn5G",FALSE,NA
@dupontaignan,2017-04-04T22:08:46Z,"""Il est nécessaire d'uniformiser notre système social !"" #LeGrandDebat https://t.co/YMJsenznlJ",FALSE,NA
@dupontaignan,2017-04-04T22:06:14Z,"""Il faut faire mieux fonctionner le service public"" #LeGrandDebat https://t.co/Qc0peHZhWf",FALSE,NA
@dupontaignan,2017-04-04T21:59:14Z,"""Si on veut dynamiser la démocratie il faut mettre en place un référendum d'initiative populaire"" #LeGrandDebat https://t.co/USiONX8ydt",FALSE,NA
@dupontaignan,2017-04-04T21:54:13Z,"""C'est vital de prendre en compte la colère populaire avec la reconnaissance du vote blanc et le référendum d'initi… https://t.co/Wb30ZOynir",FALSE,NA
@dupontaignan,2017-04-04T21:42:12Z,"#VoteBlanc ""Je crois qu'il est vital de prendre en compte la colère populaire qui s'exprime"" #GrandDébat https://t.co/3F05kEZGWn",FALSE,NA
@dupontaignan,2017-04-04T21:40:42Z,"""J'aimerais que tous les candidats s'engagent ce soir sur le débat du 20 avril"" #Démocratie #Débats #GrandDébat https://t.co/32PFoBBioJ",FALSE,NA
@dupontaignan,2017-04-04T20:59:00Z,"""Il n y aura pas de confiance des Français sans changement radical. Je veux un casier judiciaire vierge pour tout c… https://t.co/0T06dIdGkR",FALSE,NA
@dupontaignan,2017-04-04T20:52:04Z,"""Un candidat à une élection doit avoir un casier judiciaire vierge pour se présenter à une élection."" #LeGrandDebat https://t.co/V9cU7vixfI",FALSE,NA
@dupontaignan,2017-04-04T20:48:04Z,"""Il n y aura pas de changement en France, de confiance des Français sans changement radical"" #LeGrandDebat https://t.co/XCObESaBPz",FALSE,NA
@dupontaignan,2017-04-04T20:46:44Z,"""J'ai proposé hier une charte éthique à tous les candidats ! Je me suis engagé sur 10 points pour l'exemplarité en… https://t.co/alZNOfrKHV",FALSE,NA
@dupontaignan,2017-04-04T20:27:25Z,"""Je proposerai aux imams étrangers une charte en 10 points, s'ils refusent de la signer, nous les expulserons !""… https://t.co/KHJ2rdskcF",FALSE,NA
@dupontaignan,2017-04-04T20:19:29Z,"""Je serai le Président qui remettra les 10 milliards d’euros nécessaires pour nos armées pour atteindre 2% du PIB""… https://t.co/2wb9JaW1ci",FALSE,NA
@dupontaignan,2017-04-04T20:12:57Z,"""Je propose d'augmenter de 100 euros les petites retraites en récupérant les 8 Mds d'euros versés par an en excéden… https://t.co/rLmDA5YVst",FALSE,NA
@dupontaignan,2017-04-04T19:59:20Z,"""Monsieur Fillon, prenez garde à ce que décideront les Français"" #LeGrandDebat https://t.co/mwEHKEkRZC",FALSE,NA
@dupontaignan,2017-04-04T19:58:35Z,"""Je veux augmenter de 100€ les petites retraites en rapatriant les 8 Mds d'€ que nous versons chaque année en excéd… https://t.co/JJP33rC5zv",FALSE,NA
@dupontaignan,2017-04-04T19:57:12Z,"""Je suis le seul à proposer une telle baisse d'impôts"" #LeGrandDebat https://t.co/siMydguKeT",FALSE,NA
@dupontaignan,2017-04-04T19:56:29Z,"""Je n'ai jamais trahi les idéaux. Vous avez bafoué le vote des Français en 2005."" #LeGrandDebat https://t.co/Xz7OUvwUKA",FALSE,NA
@dupontaignan,2017-04-04T19:33:59Z,"Rappel à @EmmanuelMacron : ""Vous avez été ministre de l'Economie de M. Hollande !"" #LeGrandDebat https://t.co/DkzTP6DrfG",FALSE,NA
@dupontaignan,2017-04-04T19:30:15Z,"""Il faut arrêter les politiques de restriction du pouvoir d'achat"" #LeGrandDebat https://t.co/zEZB92nIMZ",FALSE,NA
@dupontaignan,2017-04-04T19:27:54Z,"""Dès le 1er jour de mon élection, je supprimerai la directive travailleurs détachés !"" #LeGrandDebat https://t.co/pNREkqizkV",FALSE,NA
@dupontaignan,2017-04-04T19:23:32Z,"""Je veux supprimer la concurrence déloyale, offrir un bonus fiscal aux entreprises qui produisent en France et bais… https://t.co/219tCcVSnN",FALSE,NA
@dupontaignan,2017-04-04T18:59:29Z,"""Il suffit de voir mon parcours pour savoir quel Président je serai !"" #LeGrandDébat https://t.co/NEVYTU5kCb",FALSE,NA
@dupontaignan,2017-04-04T18:46:42Z,"""J'ai toujours fait passer mes convictions gaullistes et républicaines avant ma carrière !"" #LeGrandDebat https://t.co/0l5bQT9fDp",FALSE,NA
@dupontaignan,2017-04-04T18:45:32Z,"""Je suis fier d'avoir redressé une ville dont les 30.000 habitants m'ont réélu 3 fois de suite à près de 80% des vo… https://t.co/yKW0q8Ay9n",FALSE,NA
@dupontaignan,2017-04-04T18:44:35Z,"""J'ai toujours servi les Français sans jamais me servir"" #LeGrandDebat https://t.co/CRHOM9oMNS",FALSE,NA
@dupontaignan,2017-04-04T18:43:40Z,"""En politique, comme dans la vie il y a ceux qui parlent et ceux qui agissent"" #LeGrandDebat https://t.co/NnNQrvrf91",FALSE,NA
@dupontaignan,2017-04-04T18:42:55Z,"""Les Français attendent ce moment de démocratie pour décider qui incarnera la France et préparera l'avenir de nos e… https://t.co/SGj9MUQP7v",FALSE,NA
@dupontaignan,2017-04-04T18:17:20Z,Je vous propose de me retrouver dans quelques minutes dans #LeGrandDebat sur @BFMTV et @CNEWS ! #NDA2017 https://t.co/0joGzv84rv,FALSE,NA
@n_arthaud,2017-04-04T22:24:45Z,"RT @CNEWS: #LeGrandDébat : la conclusion de @n_arthaud, candidate Lutte Ouvrière https://t.co/sm0JsDE9rU",TRUE,CNEWS
@n_arthaud,2017-04-04T22:21:53Z,"RT @Europe1: ""J'en appelle à un vote de dignité ouvrière"" @n_arthaud #LeGrandDebat https://t.co/fNmJ8xQfRQ https://t.co/e6HA9SUMQH",TRUE,Europe1
@n_arthaud,2017-04-04T22:14:36Z,"RT @BFMTV: Sous Hollande, ""41 milliards avec le pacte de responsabilité donnés au patronat à fond perdu"" dit @n_arthaud

📺https://t.co/LIEh…",TRUE,BFMTV
@n_arthaud,2017-04-04T22:14:06Z,RT @RMCinfo: .@EmmanuelMacron @MLP_officiel @PhilippePoutou @UPR_Asselineau @dupontaignan @benoithamon @jeanlassalle @JLMelenchon @Francois…,TRUE,RMCinfo
@n_arthaud,2017-04-04T22:11:24Z,"RT @Europe1: .@n_arthaud sur la Guyane : ""Ces luttes collectives c'est la meilleure arme pour que les travailleurs fassent respecter leurs…",TRUE,Europe1
@n_arthaud,2017-04-04T22:11:16Z,RT @RMCinfo: .@EmmanuelMacron @MLP_officiel @PhilippePoutou @UPR_Asselineau @dupontaignan @benoithamon @jeanlassalle @JLMelenchon @Francois…,TRUE,RMCinfo
@n_arthaud,2017-04-04T21:26:58Z,RT @RMCinfo: .@EmmanuelMacron @MLP_officiel @PhilippePoutou @UPR_Asselineau @dupontaignan @benoithamon @jeanlassalle @JLMelenchon @Francois…,TRUE,RMCinfo
@n_arthaud,2017-04-04T21:09:01Z,"RT @BFMTV: #LeGrandDebat ""Quand on est élu, on devrait avoir plus de devoirs que les autres"" dit @n_arthaud 

📺https://t.co/LIEhlp6yN7 http…",TRUE,BFMTV
@n_arthaud,2017-04-04T21:08:09Z,"RT @BFMTV: #LeGrandDebat ""Vous avez avoué des erreurs. Pour moins que ça, des gens sont mis à la porte"" dit @n_arthaud

📺https://t.co/LIEhl…",TRUE,BFMTV
@n_arthaud,2017-04-04T21:06:29Z,RT @RMCinfo: .@EmmanuelMacron @MLP_officiel @PhilippePoutou @UPR_Asselineau @dupontaignan @benoithamon @jeanlassalle @JLMelenchon @Francois…,TRUE,RMCinfo
@n_arthaud,2017-04-04T21:00:23Z,RT @RMCinfo: .@EmmanuelMacron @MLP_officiel @PhilippePoutou @UPR_Asselineau @dupontaignan @benoithamon @jeanlassalle @JLMelenchon @Francois…,TRUE,RMCinfo
@n_arthaud,2017-04-04T19:52:37Z,"RT @BFMTV: #LeGrandDebat ""Quand on est mal payé, que ce soit en Franc ou en Euro, on reste mal payé"" dit @n_arthaud

📺https://t.co/LIEhlp6y…",TRUE,BFMTV
@n_arthaud,2017-04-04T19:31:03Z,RT @RMCinfo: .@dupontaignan @EmmanuelMacron @MLP_officiel @JCheminade @jeanlassalle @FrancoisFillon @n_arthaud @JLMelenchon @UPR_Asselineau…,TRUE,RMCinfo
@n_arthaud,2017-04-04T19:30:52Z,"RT @BFMTV: #LeGrandDebat ""Je veux un minimum de 1.800 euros pour chaque Français"" dit @n_arthaud

📺https://t.co/LIEhlp6yN7 https://t.co/YAx…",TRUE,BFMTV
@n_arthaud,2017-04-04T19:30:08Z,"RT @Europe1: ""Je veux faire entendre le camp des travailleurs"" @n_arthaud #LeGrandDebat https://t.co/fNmJ8xQfRQ https://t.co/6BcF6PifVO",TRUE,Europe1
@PhilippePoutou,2017-04-04T22:24:11Z,"Le vote utile, c'est le vote pour le NPA. Un score élevé permettra de redonner confiance aux exploités. #LeGrandDebat #poutou",FALSE,NA
@PhilippePoutou,2017-04-04T22:23:11Z,La #Guyane nous montre que la grève et la résistance permettent d'agir. #LeGrandDebat,FALSE,NA
@PhilippePoutou,2017-04-04T22:22:30Z,On soutient la lutte du peuple guyanais. Sa lutte est pour nous un exemple qui montre que c'est possible de résister. #LeGrandDebat,FALSE,NA
@PhilippePoutou,2017-04-04T22:21:37Z,"On ne s'adresse pas qu'au Français, mais à l'ensemble de la population. #LeGrandDebat #poutou",FALSE,NA
@PhilippePoutou,2017-04-04T22:11:30Z,#Fillon il parle de la dette mais ça l'empêche pas de se servir dans les caisses. #LeGrandDebat #poutou,FALSE,NA
@PhilippePoutou,2017-04-04T22:09:50Z,Il faut décréter un état d’urgence sociale. #LeGrandDebat #poutou https://t.co/FCgQFiexcO,FALSE,NA
@PhilippePoutou,2017-04-04T21:46:52Z,#Fillon parle d’interrogatoire. Il a hâte de répondre aux juges sur les détournements de fonds ? #LeGrandDebat #poutou,FALSE,NA
@PhilippePoutou,2017-04-04T21:31:50Z,"On profite de la pause : Mercredi 19 avril, meeting région parisienne aux Docks d'Aubervilliers. Venez nombreuxSES. #LeGrandDebat #poutou",FALSE,NA
@PhilippePoutou,2017-04-04T21:27:44Z,RT @RMCinfo: .@EmmanuelMacron @MLP_officiel @PhilippePoutou @UPR_Asselineau @dupontaignan @benoithamon @jeanlassalle @JLMelenchon @Francois…,TRUE,RMCinfo
@PhilippePoutou,2017-04-04T21:13:36Z,"Il faut une démocratie directe, que la population puisse révoquer un élu à tout moment. #LeGrandDebat #poutou https://t.co/uJUIrSGK95",FALSE,NA
@PhilippePoutou,2017-04-04T21:09:41Z,"#Hamon va-t-il chanter “la loi travail, c'est dégueulasse” ? #LeGrandDebat #poutou",FALSE,NA
@PhilippePoutou,2017-04-04T20:58:50Z,RT @AirForceSwann: Et @JLMelenchon a applaudi (the grand moment signé par @PhilippePoutou) #LeGrandDebat https://t.co/iO6O1XMLrJ,TRUE,AirForceSwann
@PhilippePoutou,2017-04-04T20:57:32Z,"#Macron ancien banquier, conseiller à l'Elysée, ministre… Et il se prétend “hors système”. Pfff… #LeGrandDebat #poutou",FALSE,NA
@PhilippePoutou,2017-04-04T20:51:41Z,#Hamon cite #Arthaud . Va-t-il ensuite enfin quitter le #PS ? #LeGrandDebat #poutou,FALSE,NA
@PhilippePoutou,2017-04-04T20:50:17Z,"RT @lobs: #LeGrandDebat 👊💢, Philippe Poutou vient de rhabiller tout le plateau https://t.co/JMhyvO2uh3 https://t.co/v9lnW8t4ak",TRUE,lobs
@PhilippePoutou,2017-04-04T20:47:58Z,Les élus auront peut-être envie d'augmenter le SMIC s'ils sont payés au SMIC #LeGrandDebat https://t.co/c9Vuv7E2Pp,FALSE,NA
@PhilippePoutou,2017-04-04T20:46:17Z,"#LePen n'aime pas l'Europe, sauf pour se servir dans ses caisses. #LeGrandDebat #poutou",FALSE,NA
@PhilippePoutou,2017-04-04T20:45:54Z,#Fillon nous explique qu'il faut l'austérité alors qu'il pique dans les caisses de l'Etat #LeGrandDebat,FALSE,NA
@PhilippePoutou,2017-04-04T20:44:52Z,“C'est pas parce que je n'ai pas de cravate qu'il faut m'interrompre” #LeGrandDebat #poutou,FALSE,NA
@PhilippePoutou,2017-04-04T20:39:12Z,"RT @gblardone: -R.Elkrief : ""nous allons aborder l'exemplarité en politique""

-Fillon et Le Pen : 

#LeGrandDebat https://t.co/e9qHvjs7SX",TRUE,gblardone
@PhilippePoutou,2017-04-04T20:35:24Z,L'exemplarité en politique : Olé !!! #LeGrandDebat,FALSE,NA
@PhilippePoutou,2017-04-04T20:12:39Z,Arrêter les interventions militaires qui aggravent les souffrances et la misère  #LeGrandDebat #poutou https://t.co/bzAg4gARpZ,FALSE,NA
@PhilippePoutou,2017-04-04T20:09:46Z,"Il faut désarmer la police, qui a tué Adama Traoré et violé Théo. #LeGrandDebat #poutou https://t.co/Wz9tGVx75Y",FALSE,NA
@PhilippePoutou,2017-04-04T20:08:11Z,"Il faut stopper l’état d’urgence, qui ne sert qu’à réprimer la population.  #LeGrandDebat #poutou https://t.co/B89BoqwLLs",FALSE,NA
@PhilippePoutou,2017-04-04T19:50:07Z,RT @Ant1Adam: Philippe Poutou : J'en ai marre des élus corrompus. Certains vont se reconnaître autour de cette table. #LeGrandDebat https:/…,TRUE,Ant1Adam
@PhilippePoutou,2017-04-04T19:49:49Z,Le vrai professeur tournesol n'est pas complotiste et révisionniste. #LeGrandDebat #poutou https://t.co/Dcl66N7hbL,FALSE,NA
@PhilippePoutou,2017-04-04T19:43:19Z,Il faut saisir les banques et créer un monopole public bancaire. #LeGrandDebat #poutou https://t.co/UxMB2XqVQN,FALSE,NA
@PhilippePoutou,2017-04-04T19:41:33Z,"RT @le_gorafi: Effrayé par les propos sur les banques de Philippe Poutou, Emmanuel Macron se réfugie entre les deux journalistes animatrice…",TRUE,le_gorafi
@PhilippePoutou,2017-04-04T19:39:28Z,"Il faut abroger les traités européens, qui organisent l'austérité en lien avec les Etats. #LeGrandDebat #poutou https://t.co/RzLoZ1eDre",FALSE,NA
@PhilippePoutou,2017-04-04T19:37:20Z,"A chaque fois qu’on diminue les cotisations sociales, on casse la Sécu. #LeGrandDebat #poutou https://t.co/oDre5pfwnu",FALSE,NA
@PhilippePoutou,2017-04-04T19:34:44Z,"La puissance de la France, ce n’est pas notre truc.
#LeGrandDebat #poutou https://t.co/loklIsmj6s",FALSE,NA
@PhilippePoutou,2017-04-04T19:31:35Z,@JLMelenchon veut la puissance de la Fr… Les peuples colonisés par la France ont bien trop subi cette puissance. #LeGrandDebat  #poutou,FALSE,NA
@PhilippePoutou,2017-04-04T19:23:10Z,"Solidarité avec les #travailleursdétachés. À travail égal, salaire égal. #LeGrandDebat #poutou",FALSE,NA
@PhilippePoutou,2017-04-04T19:16:46Z,"RT @NPA_officiel: Ok avec @n_arthaud , il faut interdire les licenciements #poutou #LeGrandDebat",TRUE,NPA_officiel
@PhilippePoutou,2017-04-04T19:08:04Z,"RT @Europe1: ""Il faut partager le travail entre toutes et tous"" @PhilippePoutou #LeGrandDebat https://t.co/fNmJ8xQfRQ https://t.co/hP9vkVnU…",TRUE,Europe1
@PhilippePoutou,2017-04-04T19:07:58Z,"RT @BFMTV: #LeGrandDebat ""Il faut reprendre ce que les capitalistes ont piqué aux salariés"" dit @PhilippePoutou

📺https://t.co/LIEhlp6yN7 h…",TRUE,BFMTV
@PhilippePoutou,2017-04-04T19:06:41Z,"RT @BFMTV: #LeGrandDebat @PhilippePoutou pointe ""les politiciens corrompus qui se reconnaîtront dans la salle"" https://t.co/jQnpTkNIab",TRUE,BFMTV
@PhilippePoutou,2017-04-04T19:05:43Z,"Défendre les emplois, ça passe par des batailles sociales, comme en Guyane ou chez #velib aujourd'hui. #LeGrandDebat #poutou",FALSE,NA
@PhilippePoutou,2017-04-04T19:04:02Z,"Les actionnaires se gavent, avec 55 milliards de dividendes. #LeGrandDebat #poutou",FALSE,NA
@PhilippePoutou,2017-04-04T19:01:29Z,C'est normal que tout le monde en ait marre des politiciens corrompus… certains se reconnaitront dans ce cercle  #LeGrandDebat #poutou2017,FALSE,NA
@PhilippePoutou,2017-04-04T19:00:04Z,@FrancoisFillon veut casser encore plus le code du travail.  #LeGrandDebat,FALSE,NA
@PhilippePoutou,2017-04-04T18:56:52Z,Le seul à avoir un métier normal. Pour exprimer la colère contre le capitalsme. #LeGrandDebat #poutou2017,FALSE,NA
@PhilippePoutou,2017-04-04T18:41:46Z,C'est parti #LeGrandDebat,FALSE,NA
